review_id,text_length,word_count,sentence_count,char_count,avg_word_length,punct_count,upper_count,digit_count,stopword_ratio,exclamation_count,question_count,positive_word_count,negative_word_count,neutral_word_count,num_aspects,num_unique_aspects,aspect_diversity,aspect_Chất lượng sản phẩm_count,aspect_Dịch vụ_count,aspect_Khác_count,aspect_Giá cả_count,positive_aspects,negative_aspects,sentiment_ratio,sentiment_balance,first_aspect_position,last_aspect_position,aspect_span_coverage,num_dates_mentioned,mentions_delivery_time,mentions_price,mentions_quantity,num_numbers,max_number,min_number,brand_mentions,adj_count,verb_count,noun_count,avg_sentence_length,sentence_length_std,complex_sentence_ratio,max_word_freq,repeated_words_count,repetition_ratio
3693,86.0,19.0,3.0,68.0,3.5789473684210527,3.0,5.0,1.0,0.21052631578947367,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.13953488372093023,0.7209302325581395,0.5813953488372093,0.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,2.0,1.0,1.0,6.333333333333333,2.357022603955158,0.0,1.0,0.0,0.0
3694,208.0,47.0,3.0,162.0,3.4468085106382977,4.0,1.0,0.0,0.23404255319148937,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.5,0.0,0.7548076923076923,0.7548076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,15.666666666666666,9.392668535736913,0.5,2.0,2.0,0.0851063829787234
3695,279.0,64.0,4.0,216.0,3.375,7.0,4.0,0.0,0.25,0.0,0.0,3.0,0.0,0.0,6.0,2.0,0.3333333333333333,5.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.014336917562724014,0.6917562724014337,0.6774193548387096,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,16.0,4.301162633521313,0.6,3.0,5.0,0.21875
3696,180.0,43.0,3.0,138.0,3.2093023255813953,10.0,3.0,3.0,0.3488372093023256,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.24444444444444444,0.5944444444444444,0.35,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,5.0,0.0,14.333333333333334,5.436502143433364,0.25,3.0,6.0,0.32558139534883723
3697,294.0,65.0,5.0,230.0,3.5384615384615383,8.0,8.0,9.0,0.3384615384615385,0.0,0.0,3.0,0.0,1.0,6.0,2.0,0.3333333333333333,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.7959183673469388,0.7959183673469388,0.0,0.0,0.0,0.0,3.0,331.0,221.0,0.0,1.0,5.0,0.0,13.0,4.604345773288535,0.16666666666666666,2.0,8.0,0.24615384615384617
3698,107.0,24.0,1.0,84.0,3.5,3.0,2.0,0.0,0.2916666666666667,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.514018691588785,0.514018691588785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,12.0,2.0,0.0,2.0,3.0,0.25
3699,223.0,49.0,3.0,175.0,3.5714285714285716,3.0,3.0,4.0,0.3877551020408163,0.0,0.0,1.0,1.0,0.0,4.0,3.0,0.75,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.7443946188340808,0.7443946188340808,0.0,1.0,0.0,1.0,3.0,30.0,1.0,1.0,0.0,3.0,0.0,12.25,2.8613807855648994,0.25,2.0,4.0,0.16326530612244897
3700,115.0,26.0,2.0,90.0,3.4615384615384617,3.0,2.0,1.0,0.34615384615384615,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.33043478260869563,0.7304347826086957,0.4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,13.0,4.0,0.5,1.0,0.0,0.0
3701,103.0,22.0,3.0,82.0,3.727272727272727,5.0,3.0,0.0,0.3181818181818182,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.5,2.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.8737864077669902,0.8737864077669902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.333333333333333,0.9428090415820634,0.0,2.0,1.0,0.09090909090909091
3702,344.0,85.0,3.0,260.0,3.0588235294117645,8.0,3.0,3.0,0.35294117647058826,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.17151162790697674,0.36627906976744184,0.19476744186046513,0.0,0.0,0.0,0.0,2.0,34.0,4.0,0.0,1.0,5.0,0.0,27.333333333333332,9.392668535736915,0.75,5.0,10.0,0.3176470588235294
3703,318.0,72.0,5.0,247.0,3.4305555555555554,8.0,6.0,0.0,0.4583333333333333,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.4,4.0,1.0,0.0,0.0,3.0,1.0,0.5,0.3333333333333333,0.11635220125786164,0.6509433962264151,0.5345911949685535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,2.0816659994661326,0.0,3.0,10.0,0.3055555555555556
3704,120.0,26.0,2.0,95.0,3.6538461538461537,2.0,3.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.666666666666666,6.599663291074444,0.3333333333333333,2.0,3.0,0.23076923076923078
3705,96.0,22.0,1.0,75.0,3.409090909090909,1.0,2.0,0.0,0.3181818181818182,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.6666666666666666,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.84375,0.84375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,11.0,4.0,0.0,2.0,1.0,0.09090909090909091
3706,424.0,95.0,7.0,330.0,3.473684210526316,11.0,7.0,0.0,0.4631578947368421,1.0,0.0,1.0,0.0,1.0,9.0,3.0,0.3333333333333333,6.0,0.0,1.0,2.0,6.0,3.0,0.3333333333333333,0.5,0.12971698113207547,0.7429245283018868,0.6132075471698113,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,15.833333333333334,3.131382371342656,0.42857142857142855,3.0,14.0,0.3157894736842105
3707,224.0,46.0,3.0,179.0,3.891304347826087,8.0,6.0,0.0,0.30434782608695654,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.5,0.022321428571428572,0.8482142857142857,0.8258928571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,15.333333333333334,4.4969125210773475,0.25,4.0,3.0,0.17391304347826086
3708,219.0,49.0,6.0,171.0,3.489795918367347,10.0,5.0,2.0,0.3673469387755102,3.0,0.0,1.0,0.0,0.0,4.0,3.0,0.75,2.0,1.0,0.0,1.0,3.0,1.0,0.5,0.3333333333333333,0.2191780821917808,0.8127853881278538,0.593607305936073,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,12.25,6.53356717268599,0.5,3.0,5.0,0.22448979591836735
3709,155.0,36.0,4.0,120.0,3.3333333333333335,5.0,4.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,4.0,0.0,0.0,0.0,3.0,1.0,0.5,0.3333333333333333,0.0,0.832258064516129,0.832258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,4.415880433163924,0.2,2.0,1.0,0.05555555555555555
3710,221.0,47.0,4.0,175.0,3.723404255319149,8.0,8.0,0.0,0.3829787234042553,0.0,0.0,2.0,0.0,1.0,4.0,2.0,0.5,3.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.7375565610859729,0.7375565610859729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,11.75,6.339361166552983,0.2,3.0,6.0,0.2765957446808511
3711,480.0,105.0,10.0,376.0,3.580952380952381,15.0,0.0,1.0,0.2,0.0,0.0,2.0,1.0,0.0,9.0,3.0,0.3333333333333333,6.0,0.0,2.0,1.0,7.0,1.0,0.75,0.14285714285714285,0.04791666666666667,0.6541666666666667,0.60625,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,9.545454545454545,6.746900114647081,0.18181818181818182,3.0,11.0,0.24761904761904763
3712,75.0,16.0,3.0,60.0,3.75,6.0,2.0,0.0,0.3125,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,1.0,0.0,0.0
3713,43.0,8.0,1.0,36.0,4.5,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.8372093023255814,0.8372093023255814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0
3714,428.0,92.0,5.0,337.0,3.6630434782608696,13.0,6.0,2.0,0.30434782608695654,0.0,0.0,4.0,0.0,0.0,5.0,2.0,0.4,4.0,1.0,0.0,0.0,4.0,1.0,0.6,0.25,0.0,0.6518691588785047,0.6518691588785047,0.0,0.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,6.0,0.0,18.4,5.782732917920384,0.3333333333333333,3.0,10.0,0.2391304347826087
3715,227.0,49.0,4.0,179.0,3.6530612244897958,6.0,5.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,3.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.5550660792951542,0.5550660792951542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.8,7.138627319029899,0.2,2.0,6.0,0.24489795918367346
3716,78.0,16.0,3.0,63.0,3.9375,4.0,2.0,0.0,0.1875,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.6666666666666666,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.05128205128205128,0.8461538461538461,0.7948717948717948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0
3717,228.0,51.0,2.0,178.0,3.4901960784313726,9.0,3.0,2.0,0.2549019607843137,0.0,0.0,2.0,0.0,1.0,4.0,3.0,0.75,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.6798245614035088,0.6798245614035088,0.0,1.0,1.0,0.0,2.0,5.0,3.0,0.0,3.0,2.0,3.0,25.5,9.5,0.6666666666666666,2.0,4.0,0.1568627450980392
3718,191.0,40.0,2.0,152.0,3.8,4.0,3.0,0.0,0.375,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.5,3.0,0.0,1.0,0.0,3.0,1.0,0.5,0.3333333333333333,0.0,0.7277486910994765,0.7277486910994765,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,13.333333333333334,6.944222218666553,0.3333333333333333,3.0,2.0,0.125
3719,243.0,56.0,1.0,188.0,3.357142857142857,3.0,3.0,0.0,0.42857142857142855,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.25,4.0,0.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.5,0.0,0.6378600823045267,0.6378600823045267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,28.0,22.0,0.5,2.0,7.0,0.25
3720,82.0,18.0,0.0,65.0,3.611111111111111,2.0,1.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.6097560975609756,0.6097560975609756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,0.0,1.0,2.0,2.0,0.2222222222222222
3721,63.0,11.0,2.0,53.0,4.818181818181818,3.0,3.0,0.0,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.8253968253968254,0.8253968253968254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.5,3.5,0.0,1.0,0.0,0.0
3722,221.0,48.0,4.0,174.0,3.625,6.0,10.0,2.0,0.1875,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,0.0,0.0,3.0,1.0,0.5,0.3333333333333333,0.0,0.8371040723981901,0.8371040723981901,0.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,0.0,2.0,3.0,16.0,7.874007874011811,0.25,2.0,5.0,0.20833333333333334
3723,160.0,33.0,3.0,128.0,3.878787878787879,6.0,3.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.25,4.0,0.0,0.0,0.0,3.0,1.0,0.5,0.3333333333333333,0.0,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,11.0,5.715476066494082,0.25,2.0,3.0,0.18181818181818182
3724,439.0,99.0,7.0,341.0,3.4444444444444446,9.0,4.0,4.0,0.35353535353535354,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.09339407744874716,0.6173120728929385,0.5239179954441914,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,5.0,1.0,24.75,13.808964479641476,0.25,4.0,15.0,0.36363636363636365
3725,222.0,48.0,2.0,175.0,3.6458333333333335,6.0,4.0,2.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,4.0,2.0,0.5,3.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.7252252252252253,0.7252252252252253,0.0,0.0,1.0,0.0,1.0,18.0,18.0,0.0,0.0,1.0,1.0,48.0,0.0,0.5,2.0,1.0,0.041666666666666664
3726,393.0,91.0,3.0,303.0,3.32967032967033,9.0,4.0,4.0,0.32967032967032966,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.5,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.7379134860050891,0.7379134860050891,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0,0.0,0.0,2.0,1.0,22.75,7.854139036202504,0.75,7.0,11.0,0.3516483516483517
3727,193.0,44.0,3.0,150.0,3.409090909090909,8.0,4.0,1.0,0.18181818181818182,0.0,0.0,2.0,0.0,1.0,4.0,3.0,0.75,2.0,1.0,1.0,0.0,2.0,1.0,0.3333333333333333,0.5,0.18652849740932642,0.6321243523316062,0.44559585492227977,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,11.0,1.0,0.0,2.0,1.0,0.045454545454545456
3728,60.0,13.0,1.0,48.0,3.6923076923076925,1.0,1.0,0.0,0.23076923076923078,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.5,3.5,0.0,2.0,1.0,0.15384615384615385
3729,155.0,31.0,5.0,125.0,4.032258064516129,8.0,5.0,0.0,0.16129032258064516,0.0,0.0,2.0,0.0,0.0,4.0,3.0,0.75,2.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.8774193548387097,0.8774193548387097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.2,2.7856776554368237,0.0,2.0,1.0,0.06451612903225806
3730,92.0,19.0,0.0,74.0,3.8947368421052633,3.0,1.0,0.0,0.42105263157894735,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6956521739130435,0.6956521739130435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,1.0,1.0,0.0,0.0
3731,179.0,37.0,4.0,143.0,3.864864864864865,5.0,6.0,0.0,0.2972972972972973,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.16201117318435754,0.7262569832402235,0.5642458100558659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.25,5.165994579942956,0.2,3.0,3.0,0.1891891891891892
3732,169.0,35.0,5.0,135.0,3.857142857142857,7.0,10.0,2.0,0.34285714285714286,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.4,3.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.8461538461538461,0.8461538461538461,0.0,1.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,1.0,2.0,7.0,3.03315017762062,0.0,1.0,0.0,0.0
3733,73.0,18.0,0.0,56.0,3.111111111111111,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,0.0,0.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.0,0.8082191780821918,0.8082191780821918,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,0.0,1.0,1.0,0.0,0.0
3734,221.0,50.0,0.0,172.0,3.44,1.0,1.0,8.0,0.62,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,1.0,2.0,-0.3333333333333333,0.5,0.0,0.7692307692307693,0.7692307692307693,0.0,0.0,0.0,0.0,2.0,1200.0,1000.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,5.0,10.0,0.54
3735,453.0,102.0,4.0,352.0,3.450980392156863,8.0,6.0,2.0,0.3235294117647059,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.16666666666666666,6.0,0.0,0.0,0.0,5.0,1.0,0.6666666666666666,0.2,0.1390728476821192,0.6225165562913907,0.48344370860927155,0.0,1.0,1.0,0.0,2.0,5.0,2.0,0.0,1.0,4.0,1.0,20.4,6.151422599691879,0.8,4.0,16.0,0.39215686274509803
3736,147.0,35.0,3.0,113.0,3.2285714285714286,3.0,0.0,4.0,0.3142857142857143,0.0,0.0,2.0,0.0,1.0,4.0,3.0,0.75,2.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.09523809523809523,0.8367346938775511,0.7414965986394558,0.0,1.0,0.0,0.0,2.0,214.0,2.0,1.0,1.0,1.0,1.0,8.75,4.02336923485777,0.0,2.0,3.0,0.17142857142857143
3737,36.0,8.0,0.0,29.0,3.625,1.0,1.0,0.0,0.25,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.8055555555555556,0.8055555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0
3738,32.0,7.0,0.0,26.0,3.7142857142857144,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.90625,0.90625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
3739,70.0,16.0,4.0,55.0,3.4375,6.0,1.0,0.0,0.3125,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5571428571428572,0.5571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,1.0,1.0,0.0,0.0
3740,197.0,44.0,0.0,154.0,3.5,4.0,1.0,0.0,0.2727272727272727,0.0,0.0,3.0,0.0,1.0,4.0,2.0,0.5,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.9898477157360406,0.9898477157360406,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44.0,0.0,1.0,2.0,3.0,0.13636363636363635
3741,75.0,15.0,1.0,61.0,4.066666666666666,4.0,1.0,0.0,0.26666666666666666,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.5,3.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.6933333333333334,0.6933333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,1.0,0.0,0.0
3742,113.0,24.0,3.0,90.0,3.75,6.0,4.0,2.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.25,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.7610619469026548,0.7610619469026548,0.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,6.0,1.8708286933869707,0.0,1.0,0.0,0.0
3743,187.0,40.0,2.0,148.0,3.7,2.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.25,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.6631016042780749,0.6631016042780749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,8.73053390247253,0.6666666666666666,2.0,6.0,0.3
3744,47.0,10.0,0.0,38.0,3.8,2.0,2.0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.851063829787234,0.851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0
3745,152.0,31.0,4.0,122.0,3.935483870967742,8.0,2.0,0.0,0.22580645161290322,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.3333333333333333,5.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.743421052631579,0.743421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,3.0,0.2,2.0,1.0,0.06451612903225806
3746,161.0,36.0,2.0,126.0,3.5,4.0,2.0,0.0,0.3888888888888889,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6273291925465838,0.6273291925465838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,18.0,9.0,0.3333333333333333,2.0,3.0,0.16666666666666666
3747,344.0,77.0,4.0,268.0,3.4805194805194803,8.0,4.0,3.0,0.38961038961038963,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.25,4.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.1511627906976744,0.6424418604651163,0.49127906976744184,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,19.25,1.920286436967152,0.8,3.0,10.0,0.2727272727272727
3748,27.0,6.0,2.0,22.0,3.6666666666666665,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0
3749,50.0,10.0,2.0,41.0,4.1,2.0,4.0,0.0,0.2,2.0,0.0,2.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.92,0.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0
3750,258.0,56.0,3.0,203.0,3.625,8.0,4.0,0.0,0.39285714285714285,1.0,0.0,2.0,0.0,0.0,4.0,2.0,0.5,3.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.1511627906976744,0.6666666666666666,0.5155038759689923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.666666666666668,10.530379332620875,0.3333333333333333,3.0,4.0,0.17857142857142858
3751,54.0,11.0,0.0,44.0,4.0,2.0,0.0,0.0,0.18181818181818182,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.6666666666666666,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.9074074074074074,0.9074074074074074,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0
3752,176.0,41.0,2.0,136.0,3.317073170731707,5.0,1.0,1.0,0.4146341463414634,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.25,4.0,0.0,0.0,0.0,3.0,1.0,0.5,0.3333333333333333,0.0,0.7443181818181818,0.7443181818181818,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,13.666666666666666,2.8674417556808756,0.3333333333333333,2.0,2.0,0.0975609756097561
3753,46.0,10.0,1.0,37.0,3.7,2.0,2.0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.8043478260869565,0.8043478260869565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0
3754,96.0,20.0,2.0,77.0,3.85,5.0,4.0,0.0,0.15,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.7083333333333334,0.7083333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,6.666666666666667,0.4714045207910317,0.0,1.0,0.0,0.0
3755,32.0,7.0,0.0,26.0,3.7142857142857144,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.90625,0.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
3756,196.0,41.0,3.0,156.0,3.8048780487804876,6.0,3.0,0.0,0.3170731707317073,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.16666666666666666,6.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.1683673469387755,0.7397959183673469,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,3.7712361663282534,0.25,2.0,4.0,0.1951219512195122
